# Sweep from 15801.553Hz to 15848.152Hz step 0.3883250000000013Hz delay 0.8s
# Excitation 0.000613Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
46793.97 15801.553 0.68116634 -0.30631543
46794.79 15801.941 0.68865694 -0.30867898
46795.60 15802.330 0.67820247 -0.3095592
46796.42 15802.718 0.68022689 -0.31107959
46797.23 15803.106 0.68126587 -0.31054694
46798.05 15803.495 0.68171346 -0.31209444
46798.87 15803.883 0.68241229 -0.31190552
46799.69 15804.271 0.67804024 -0.31039107
46800.51 15804.660 0.68100928 -0.3155169
46801.32 15805.048 0.68305093 -0.3119722
46802.14 15805.436 0.68496098 -0.31704909
46802.96 15805.825 0.68729082 -0.3129195
46803.77 15806.213 0.68272561 -0.30861537
46804.59 15806.601 0.68375454 -0.31157714
46805.41 15806.990 0.68188808 -0.30548881
46806.22 15807.378 0.6866602 -0.31411304
46807.04 15807.766 0.6858096 -0.317282
46807.86 15808.155 0.68583211 -0.30705135
46808.68 15808.543 0.68315757 -0.31162341
46809.49 15808.931 0.68572979 -0.31112577
46810.30 15809.319 0.68545546 -0.31330731
46811.12 15809.708 0.6836114 -0.3150904
46811.93 15810.096 0.68328973 -0.31592691
46812.75 15810.484 0.69050208 -0.31029387
46813.57 15810.873 0.68221925 -0.315802
46814.38 15811.261 0.68453551 -0.31438341
46815.20 15811.649 0.68938152 -0.31453453
46816.02 15812.038 0.68361953 -0.30755487
46816.83 15812.426 0.67862686 -0.31862351
46817.65 15812.814 0.68441801 -0.31648077
46818.46 15813.203 0.68192207 -0.30783613
46819.28 15813.591 0.68589344 -0.31721956
46820.09 15813.979 0.69082478 -0.31550104
46820.91 15814.368 0.69378342 -0.32001032
46821.73 15814.756 0.69055301 -0.31711218
46822.54 15815.144 0.6880511 -0.3208167
46823.36 15815.533 0.69245027 -0.31515088
46824.18 15815.921 0.69096183 -0.32172298
46825.00 15816.309 0.68572496 -0.3190676
46825.81 15816.698 0.68968023 -0.31515182
46826.63 15817.086 0.68837625 -0.32137163
46827.45 15817.474 0.69495565 -0.32099996
46828.26 15817.863 0.69306202 -0.32679472
46829.08 15818.251 0.69766895 -0.32295029
46829.90 15818.639 0.69453012 -0.32785931
46830.71 15819.028 0.69605403 -0.3219651
46831.53 15819.416 0.69678822 -0.32181055
46832.34 15819.804 0.70087594 -0.32085441
46833.16 15820.193 0.70301468 -0.32204383
