# Sweep from 15836.777Hz to 15812.448Hz step -0.20274166666666435Hz delay 0.9s
# Excitation 0.002180Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
11608.29 15836.777 2.4381511 -0.26976787
11609.20 15836.574 2.4410097 -0.26232414
11610.11 15836.372 2.4402971 -0.26726912
11611.03 15836.169 2.4410842 -0.26728156
11611.95 15835.966 2.44018 -0.26917272
11612.86 15835.763 2.4442156 -0.26139594
11613.78 15835.561 2.4432234 -0.26285889
11614.69 15835.358 2.4448461 -0.26152475
11615.61 15835.155 2.4478329 -0.2597906
11616.53 15834.952 2.4438916 -0.25881371
11617.45 15834.750 2.4458848 -0.25326364
11618.36 15834.547 2.4430092 -0.25645494
11619.28 15834.344 2.4557439 -0.25343692
11620.20 15834.141 2.4488368 -0.24905708
11621.11 15833.939 2.4507458 -0.24851781
11622.03 15833.736 2.4535275 -0.2450808
11622.95 15833.533 2.4511342 -0.24111176
11623.87 15833.330 2.4519036 -0.24172536
11624.79 15833.128 2.459753 -0.23361355
11625.70 15832.925 2.4604008 -0.22968109
11626.61 15832.722 2.4643568 -0.22900123
11627.53 15832.519 2.4661467 -0.22661965
11628.45 15832.317 2.4725784 -0.22154778
11629.37 15832.114 2.4713331 -0.22229682
11630.29 15831.911 2.4717954 -0.22032162
11631.21 15831.708 2.4725198 -0.21466774
11632.12 15831.506 2.4786279 -0.20525241
11633.03 15831.303 2.4865367 -0.21026409
11633.95 15831.100 2.4893395 -0.19811918
11634.87 15830.897 2.4916228 -0.19826409
11635.78 15830.695 2.5004883 -0.19123468
11636.70 15830.492 2.5042827 -0.1898846
11637.62 15830.289 2.5072607 -0.18378944
11638.54 15830.087 2.509661 -0.17920142
11639.46 15829.884 2.5191521 -0.17989832
11640.37 15829.681 2.5296031 -0.17448983
11641.29 15829.478 2.5292331 -0.16626267
11642.20 15829.276 2.5422228 -0.16503881
11643.12 15829.073 2.5500037 -0.1631156
11644.04 15828.870 2.5550648 -0.15718268
11644.95 15828.667 2.5619345 -0.14959983
11645.87 15828.465 2.5740978 -0.15175723
11646.78 15828.262 2.5793297 -0.14540619
11647.70 15828.059 2.599292 -0.1392911
11648.61 15827.856 2.6085015 -0.13758502
11649.53 15827.654 2.6171861 -0.13326157
11650.45 15827.451 2.6270779 -0.13034274
11651.37 15827.248 2.650891 -0.13336582
11652.28 15827.045 2.6629941 -0.12088229
11653.20 15826.843 2.6703065 -0.12194756
11654.11 15826.640 2.6847308 -0.1248568
11655.03 15826.437 2.6935925 -0.13262164
11655.95 15826.234 2.7068388 -0.12650722
11656.86 15826.032 2.7190213 -0.13120371
11657.78 15825.829 2.7315857 -0.13637928
11658.70 15825.626 2.7428644 -0.13870655
11659.62 15825.423 2.7632907 -0.14856077
11660.54 15825.221 2.7661602 -0.15144752
11661.45 15825.018 2.7763217 -0.16025326
11662.37 15824.815 2.7929325 -0.16289609
11663.29 15824.612 2.807813 -0.17174752
11664.20 15824.410 2.8140616 -0.18416492
11665.12 15824.207 2.8231182 -0.19299907
11666.04 15824.004 2.8376951 -0.20744251
11666.95 15823.802 2.8537634 -0.21853698
11667.86 15823.599 2.860098 -0.24385957
11668.78 15823.396 2.8683819 -0.2657757
11669.70 15823.193 2.8810182 -0.29053842
11670.61 15822.991 2.8821726 -0.32529445
11671.53 15822.788 2.8751087 -0.40581034
11672.45 15822.585 2.4969975 -0.5226272
11673.36 15822.382 2.4798951 -0.47910936
11674.28 15822.180 2.4692313 -0.46588485
11675.20 15821.977 2.4660692 -0.46220296
11676.11 15821.774 2.4764038 -0.46524158
11677.03 15821.571 2.4608073 -0.45642386
11677.94 15821.369 2.4588041 -0.45257667
11678.86 15821.166 2.4542021 -0.44927148
11679.78 15820.963 2.4590668 -0.44474731
11680.69 15820.760 2.4471117 -0.44058424
11681.61 15820.558 2.4485792 -0.43631846
11682.52 15820.355 2.4557394 -0.44069714
11683.44 15820.152 2.4517367 -0.44093574
11684.35 15819.949 2.4472677 -0.4391876
11685.27 15819.747 2.44334 -0.43288668
11686.18 15819.544 2.4501087 -0.42939925
11687.10 15819.341 2.4393396 -0.42846042
11688.02 15819.138 2.4418084 -0.42913433
11688.93 15818.936 2.4384642 -0.41882376
11689.85 15818.733 2.4463561 -0.4226699
11690.76 15818.530 2.4418759 -0.42245847
11691.68 15818.328 2.4462872 -0.42046716
11692.60 15818.125 2.4347657 -0.40992683
