# Sweep from 15815.083Hz to 15838.685Hz step 0.1966833333333246Hz delay 0.9s
# Excitation 0.000613Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
5950.04 15815.083 0.68222147 -0.31684158
5950.95 15815.280 0.67956699 -0.32116077
5951.87 15815.476 0.6892509 -0.31776622
5952.78 15815.673 0.68950533 -0.31500394
5953.70 15815.870 0.68144794 -0.31431222
5954.62 15816.066 0.68299119 -0.31779825
5955.53 15816.263 0.68574661 -0.32049289
5956.45 15816.460 0.68416915 -0.31938276
5957.37 15816.656 0.68701087 -0.32305289
5958.29 15816.853 0.68809766 -0.32418447
5959.21 15817.050 0.68562019 -0.321019
5960.12 15817.247 0.68756259 -0.32042291
5961.04 15817.443 0.68274824 -0.31680372
5961.95 15817.640 0.68635279 -0.32719387
5962.86 15817.837 0.68924311 -0.32535337
5963.78 15818.033 0.68728156 -0.32361655
5964.69 15818.230 0.68451442 -0.32143896
5965.60 15818.427 0.68747016 -0.32572484
5966.52 15818.623 0.68919405 -0.3232924
5967.44 15818.820 0.68550503 -0.32188009
5968.36 15819.017 0.68549224 -0.32460406
5969.27 15819.213 0.68877216 -0.32460173
5970.19 15819.410 0.68585308 -0.32929225
5971.10 15819.607 0.69008189 -0.32517241
5972.02 15819.803 0.68519029 -0.33552146
5972.94 15820.000 0.69003192 -0.32905669
5973.85 15820.197 0.69002749 -0.32790498
5974.77 15820.393 0.68794481 -0.32731174
5975.68 15820.590 0.69548122 -0.32644863
5976.60 15820.787 0.69531848 -0.33446369
5977.51 15820.984 0.69564942 -0.33499143
5978.42 15821.180 0.69813063 -0.32548377
5979.34 15821.377 0.69277081 -0.33043489
5980.26 15821.574 0.69864666 -0.3343724
5981.18 15821.770 0.70068262 -0.33722603
5982.09 15821.967 0.69400443 -0.33418053
5983.01 15822.164 0.70406787 -0.33506882
5983.93 15822.360 0.69906224 -0.33425289
5984.84 15822.557 0.69624741 -0.33649198
5985.76 15822.754 0.7045345 -0.34147158
5986.68 15822.950 0.70329975 -0.34076879
5987.60 15823.147 0.70541222 -0.34294428
5988.51 15823.344 0.71254004 -0.33986916
5989.43 15823.540 0.71149879 -0.33907435
5990.34 15823.737 0.71649254 -0.34156648
5991.26 15823.934 0.70779453 -0.34345061
5992.18 15824.130 0.71511357 -0.34396672
5993.09 15824.327 0.71724673 -0.34977256
5994.00 15824.524 0.72463484 -0.34090144
5994.92 15824.720 0.72599727 -0.34256885
5995.84 15824.917 0.72802044 -0.34601902
5996.75 15825.114 0.73284002 -0.34655704
5997.67 15825.311 0.74417261 -0.34134476
5998.59 15825.507 0.74614286 -0.34258255
5999.51 15825.704 0.7501614 -0.34113748
6000.42 15825.901 0.75767275 -0.33396668
6001.34 15826.097 0.75678236 -0.33258044
6002.25 15826.294 0.76304013 -0.33120224
6003.17 15826.491 0.76769533 -0.32586647
6004.08 15826.687 0.77421305 -0.31763466
6005.00 15826.884 0.77971532 -0.31260203
6005.92 15827.081 0.77174269 -0.29997045
6006.84 15827.277 0.78119734 -0.28639545
6007.75 15827.474 0.77470077 -0.27679962
6008.67 15827.671 0.76147495 -0.27506539
6009.59 15827.867 0.75737 -0.26980476
6010.50 15828.064 0.75177934 -0.26223552
6011.42 15828.261 0.74700932 -0.26200308
6012.34 15828.457 0.74379841 -0.25716548
6013.26 15828.654 0.73633521 -0.25513253
6014.18 15828.851 0.72757558 -0.25148339
6015.09 15829.048 0.72666325 -0.25649362
6016.00 15829.244 0.72310274 -0.25840907
6016.92 15829.441 0.71708001 -0.25826921
6017.84 15829.638 0.71396926 -0.25628262
6018.75 15829.834 0.70595956 -0.25743438
6019.67 15830.031 0.70591449 -0.26093241
6020.59 15830.228 0.70731534 -0.26121637
6021.51 15830.424 0.70844561 -0.25990164
6022.42 15830.621 0.70561072 -0.25533018
6023.34 15830.818 0.69844515 -0.26404373
6024.26 15831.014 0.69692805 -0.26502116
6025.17 15831.211 0.70092022 -0.26930255
6026.09 15831.408 0.69312142 -0.26936732
6027.01 15831.604 0.69634473 -0.26581543
6027.92 15831.801 0.69562094 -0.27230124
6028.84 15831.998 0.69946208 -0.26561699
6029.75 15832.194 0.68935208 -0.27194409
6030.67 15832.391 0.69337074 -0.26797522
6031.59 15832.588 0.69119841 -0.26922012
6032.50 15832.784 0.69316928 -0.27438867
6033.42 15832.981 0.69088361 -0.27303335
6034.33 15833.178 0.69354678 -0.28038679
6035.25 15833.375 0.68801472 -0.27630404
6036.16 15833.571 0.68699393 -0.27647599
6037.08 15833.768 0.68103145 -0.27792402
6038.00 15833.965 0.69131022 -0.2738895
6038.91 15834.161 0.68717532 -0.27109428
