# Sweep from 15844.485Hz to 15805.941Hz step -0.32119999999999893Hz delay 0.8s
# Excitation 0.002180Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
73085.48 15844.485 2.4255373 -0.30655292
73086.30 15844.164 2.430181 -0.30860187
73087.11 15843.843 2.4320188 -0.3047941
73087.93 15843.521 2.4258143 -0.30351529
73088.75 15843.200 2.4300655 -0.30111889
73089.57 15842.879 2.432133 -0.304688
73090.38 15842.558 2.4260539 -0.30116055
73091.20 15842.237 2.429796 -0.30313407
73092.01 15841.915 2.4334881 -0.30043316
73092.83 15841.594 2.4330898 -0.29888287
73093.65 15841.273 2.4358162 -0.29749435
73094.46 15840.952 2.4345491 -0.2956285
73095.28 15840.631 2.4361159 -0.29856548
73096.09 15840.309 2.4294634 -0.29548511
73096.91 15839.988 2.4328176 -0.29895494
73097.72 15839.667 2.4303927 -0.29825929
73098.54 15839.346 2.4386054 -0.28891927
73099.35 15839.025 2.4352721 -0.29145028
73100.17 15838.703 2.4395144 -0.29454142
73100.99 15838.382 2.4372296 -0.29031975
73101.80 15838.061 2.4414351 -0.29246596
73102.62 15837.740 2.4400808 -0.28916324
73103.43 15837.419 2.4357651 -0.28724344
73104.25 15837.097 2.4428321 -0.28562698
73105.06 15836.776 2.4424244 -0.28642498
73105.88 15836.455 2.4440706 -0.28522425
73106.70 15836.134 2.4443073 -0.28474719
73107.51 15835.813 2.4440014 -0.28184436
73108.33 15835.491 2.4498215 -0.27975884
73109.15 15835.170 2.446418 -0.28083755
73109.96 15834.849 2.4495864 -0.27565022
73110.77 15834.528 2.4513472 -0.27192513
73111.59 15834.207 2.4528581 -0.27386025
73112.41 15833.885 2.4517215 -0.27357018
73113.23 15833.564 2.4583069 -0.26964787
73114.04 15833.243 2.4583092 -0.26538723
73114.86 15832.922 2.4596127 -0.26373795
73115.68 15832.601 2.4622138 -0.26274694
73116.49 15832.279 2.468026 -0.25931081
73117.31 15831.958 2.4690776 -0.25588508
73118.12 15831.637 2.4687831 -0.25930973
73118.94 15831.316 2.4825904 -0.26004884
73119.75 15830.995 2.4801282 -0.24877392
73120.57 15830.673 2.4852438 -0.24697496
73121.39 15830.352 2.491649 -0.24805297
73122.20 15830.031 2.5002921 -0.24393185
73123.02 15829.710 2.5078725 -0.23889271
73123.84 15829.389 2.5171705 -0.24546773
73124.66 15829.067 2.5218094 -0.24049675
73125.47 15828.746 2.531342 -0.23710562
73126.29 15828.425 2.5402437 -0.24450614
73127.10 15828.104 2.5509769 -0.24162432
73127.92 15827.783 2.5628851 -0.2434036
73128.74 15827.461 2.569217 -0.24088314
73129.55 15827.140 2.5842812 -0.24338036
73130.36 15826.819 2.5961901 -0.25960955
73131.18 15826.498 2.6108269 -0.26707366
73132.00 15826.177 2.6105167 -0.26897067
73132.81 15825.855 2.6261614 -0.2851761
73133.63 15825.534 2.6330567 -0.30043185
73134.44 15825.213 2.6405155 -0.32138112
73135.26 15824.892 2.6409425 -0.33569421
73136.07 15824.571 2.6368525 -0.36424225
73136.88 15824.249 2.6259449 -0.38302701
73137.70 15823.928 2.6200871 -0.41008482
73138.52 15823.607 2.6062005 -0.42409818
73139.33 15823.286 2.5863862 -0.43404771
73140.15 15822.965 2.5707977 -0.4391963
73140.97 15822.643 2.5528261 -0.44706746
73141.78 15822.322 2.5378656 -0.44852325
73142.60 15822.001 2.5273346 -0.44188386
73143.41 15821.680 2.5175632 -0.44780461
73144.23 15821.359 2.5100217 -0.43732956
73145.05 15821.037 2.4976514 -0.43888613
73145.86 15820.716 2.4959045 -0.4363541
73146.68 15820.395 2.4865985 -0.43582943
73147.49 15820.074 2.4913356 -0.42867347
73148.31 15819.753 2.477309 -0.42635713
73149.12 15819.431 2.4770331 -0.42769219
73149.94 15819.110 2.4746173 -0.42189981
73150.75 15818.789 2.4696162 -0.42434567
73151.57 15818.468 2.4593255 -0.41733662
73152.38 15818.147 2.4595033 -0.41879292
73153.20 15817.825 2.4569824 -0.41327894
73154.02 15817.504 2.4634433 -0.41846036
73154.83 15817.183 2.4571475 -0.41347303
73155.65 15816.862 2.4540218 -0.41234657
73156.46 15816.541 2.4478875 -0.40806358
73157.28 15816.219 2.4539156 -0.40906011
73158.09 15815.898 2.448644 -0.4030222
73158.91 15815.577 2.4505819 -0.40858674
73159.73 15815.256 2.4537189 -0.40169999
73160.54 15814.935 2.4451658 -0.40304297
73161.36 15814.613 2.4415849 -0.39831039
73162.18 15814.292 2.4448127 -0.3986448
73163.00 15813.971 2.4402509 -0.39901508
73163.82 15813.650 2.4374824 -0.39721681
73164.63 15813.329 2.4341196 -0.39241945
73165.45 15813.007 2.4426226 -0.39554644
73166.26 15812.686 2.4425751 -0.40000876
73167.08 15812.365 2.434962 -0.38807605
73167.89 15812.044 2.438383 -0.38607612
73168.71 15811.723 2.4345272 -0.39485079
73169.52 15811.401 2.4367182 -0.3866999
73170.34 15811.080 2.43209 -0.39069539
73171.15 15810.759 2.4298122 -0.38619174
73171.97 15810.438 2.4352985 -0.38486687
73172.79 15810.117 2.4380772 -0.38648452
73173.60 15809.795 2.4308504 -0.3804692
73174.41 15809.474 2.433241 -0.38191587
73175.23 15809.153 2.4250405 -0.38602599
73176.05 15808.832 2.4349929 -0.38885292
73176.86 15808.511 2.4288308 -0.3806276
73177.68 15808.189 2.435396 -0.38316514
73178.50 15807.868 2.4305011 -0.37721111
73179.31 15807.547 2.4287588 -0.3743377
73180.13 15807.226 2.4301473 -0.37980556
73180.95 15806.905 2.4301555 -0.37710168
73181.76 15806.583 2.4288836 -0.38074495
73182.60 15806.262 2.4315427 -0.37824961
73183.41 15805.941 2.4328006 -0.37844543
