# Sweep from 15848.519Hz to 15801.856Hz step -0.3888583333333372Hz delay 0.8s
# Excitation 0.000920Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
63203.88 15848.519 1.022445 -0.29625684
63204.70 15848.130 1.0256241 -0.29443692
63205.52 15847.741 1.0264914 -0.29808797
63206.33 15847.352 1.0191936 -0.29579715
63207.15 15846.964 1.0233557 -0.30031197
63207.96 15846.575 1.0261525 -0.29747443
63208.78 15846.186 1.0296964 -0.29313702
63209.59 15845.797 1.0237844 -0.29319975
63210.41 15845.408 1.0184771 -0.29302461
63211.23 15845.019 1.0225707 -0.29419965
63212.04 15844.630 1.0171906 -0.29961228
63212.86 15844.242 1.0235639 -0.29050614
63213.67 15843.853 1.0199376 -0.29078723
63214.49 15843.464 1.0225721 -0.2918253
63215.30 15843.075 1.0223874 -0.29295768
63216.11 15842.686 1.0245766 -0.2902502
63216.93 15842.297 1.0243416 -0.28901724
63217.75 15841.908 1.0220415 -0.29287818
63218.56 15841.520 1.0266629 -0.29371063
63219.37 15841.131 1.0294561 -0.29386183
63220.19 15840.742 1.0254898 -0.29264802
63221.01 15840.353 1.0262769 -0.28980381
63221.82 15839.964 1.0281515 -0.28856442
63222.63 15839.575 1.0261823 -0.2898054
63223.45 15839.186 1.02059 -0.28881215
63224.26 15838.798 1.0245631 -0.28463728
63225.08 15838.409 1.0301522 -0.28458567
63225.89 15838.020 1.0239203 -0.28864528
63226.71 15837.631 1.0249664 -0.29149453
63227.52 15837.242 1.0265346 -0.28768713
63228.34 15836.853 1.0302948 -0.28604541
63229.15 15836.464 1.0292172 -0.28839463
63229.97 15836.076 1.0341168 -0.28153303
63230.78 15835.687 1.0264932 -0.29092234
63231.59 15835.298 1.0314152 -0.28902306
63232.41 15834.909 1.0317149 -0.28298584
63233.23 15834.520 1.0267879 -0.28229829
63234.05 15834.131 1.0321735 -0.28048009
63234.87 15833.742 1.0312643 -0.28355029
63235.68 15833.354 1.0386329 -0.27737161
63236.49 15832.965 1.0353698 -0.27937043
63237.31 15832.576 1.0388466 -0.27966718
63238.12 15832.187 1.0370792 -0.27684055
63238.94 15831.798 1.0431651 -0.27536666
63239.75 15831.409 1.0430085 -0.2723252
63240.57 15831.020 1.0478282 -0.27561407
63241.39 15830.632 1.0490235 -0.27293603
63242.20 15830.243 1.0479591 -0.27679843
63243.02 15829.854 1.0448944 -0.27079301
63243.84 15829.465 1.0608201 -0.27688358
63244.65 15829.076 1.0583257 -0.27372647
63245.47 15828.687 1.0581543 -0.27286112
63246.28 15828.298 1.0673978 -0.27363436
63247.10 15827.910 1.073767 -0.26804221
63247.91 15827.521 1.0747023 -0.28172545
63248.73 15827.132 1.0866409 -0.28033602
63249.54 15826.743 1.085996 -0.27930602
63250.36 15826.354 1.0926924 -0.29181905
63251.17 15825.965 1.0921154 -0.29261676
63251.99 15825.576 1.0996649 -0.29889443
63252.80 15825.188 1.1012548 -0.30818808
63253.62 15824.799 1.0969065 -0.31880296
63254.43 15824.410 1.0914639 -0.32420962
63255.25 15824.021 1.091766 -0.33234559
63256.07 15823.632 1.0805707 -0.34248717
63256.89 15823.243 1.0763613 -0.34021289
63257.71 15822.854 1.0797692 -0.34391314
63258.52 15822.465 1.0706812 -0.34576689
63259.34 15822.077 1.0686847 -0.34808542
63260.15 15821.688 1.0638241 -0.34427759
63260.97 15821.299 1.0592779 -0.34176296
63261.79 15820.910 1.0538884 -0.3444826
63262.61 15820.521 1.0528578 -0.34799683
63263.43 15820.132 1.0548856 -0.34380756
63264.24 15819.743 1.0439662 -0.35162074
63265.06 15819.355 1.042614 -0.34415385
63265.87 15818.966 1.0431123 -0.33931499
63266.69 15818.577 1.0419104 -0.3428238
63267.50 15818.188 1.0429317 -0.3404235
63268.32 15817.799 1.0394737 -0.34280231
63269.14 15817.410 1.035779 -0.3438104
63269.95 15817.021 1.0363194 -0.34044336
63270.77 15816.633 1.0364004 -0.34027551
63271.58 15816.244 1.0374062 -0.33718067
63272.40 15815.855 1.0325849 -0.33537282
63273.22 15815.466 1.0340968 -0.33406579
63274.04 15815.077 1.0317513 -0.33655505
63274.85 15814.688 1.0334426 -0.32913911
63275.67 15814.299 1.0321854 -0.33339418
63276.48 15813.911 1.03127 -0.32908872
63277.30 15813.522 1.0284507 -0.33316445
63278.11 15813.133 1.0254665 -0.33302737
63278.93 15812.744 1.0299098 -0.33189752
63279.74 15812.355 1.0262673 -0.33080755
63280.56 15811.966 1.0260885 -0.32997065
63281.38 15811.577 1.0252817 -0.33220559
63282.19 15811.189 1.0270378 -0.32804803
63283.01 15810.800 1.0271963 -0.32765496
63283.82 15810.411 1.0266126 -0.32563955
63284.63 15810.022 1.0245225 -0.33051782
63285.45 15809.633 1.0249091 -0.32456981
63286.27 15809.244 1.0234261 -0.32433724
63287.08 15808.855 1.0255201 -0.32583827
63287.89 15808.467 1.0269141 -0.32882397
63288.72 15808.078 1.024488 -0.3271704
63289.53 15807.689 1.0274737 -0.32802086
63290.34 15807.300 1.0258966 -0.32747104
63291.16 15806.911 1.0236558 -0.32243562
63291.97 15806.522 1.0233609 -0.32456103
63292.79 15806.133 1.0245791 -0.32016888
63293.60 15805.745 1.0228028 -0.32052168
63294.42 15805.356 1.0181814 -0.32359188
63295.24 15804.967 1.0228019 -0.3258078
63296.05 15804.578 1.0221628 -0.32633326
63296.87 15804.189 1.0254917 -0.32343161
63297.69 15803.800 1.0302088 -0.32317334
63298.50 15803.411 1.026625 -0.32137726
63299.32 15803.023 1.0257183 -0.32010183
63300.14 15802.634 1.0247376 -0.32226606
63300.95 15802.245 1.0241487 -0.32497289
63301.77 15801.856 1.0217357 -0.32465528
