# Sweep from 15844.287Hz to 15805.729Hz step -0.5508285714285843Hz delay 0.8s
# Excitation 0.002115Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
54278.96 15844.287 2.3039356 -0.30172606
54279.78 15843.736 2.2991612 -0.30483616
54280.59 15843.185 2.2996896 -0.30218868
54281.41 15842.635 2.2988909 -0.29658597
54282.23 15842.084 2.3039995 -0.30027834
54283.04 15841.533 2.3059238 -0.29488623
54283.86 15840.982 2.3028724 -0.29650843
54284.68 15840.431 2.2985009 -0.30297971
54285.50 15839.880 2.3041837 -0.29443495
54286.31 15839.330 2.3022499 -0.29595208
54287.13 15838.779 2.3062878 -0.28884821
54287.94 15838.228 2.3104808 -0.29099405
54288.76 15837.677 2.3090204 -0.29119587
54289.57 15837.126 2.3173318 -0.2871862
54290.39 15836.575 2.3113357 -0.28590719
54291.21 15836.025 2.3104167 -0.28765126
54292.03 15835.474 2.3157049 -0.27877007
54292.84 15834.923 2.3195412 -0.27991337
54293.66 15834.372 2.3163789 -0.27809426
54294.47 15833.821 2.3239143 -0.27342043
54295.29 15833.270 2.3274047 -0.27232826
54296.11 15832.720 2.3278317 -0.26751769
54296.93 15832.169 2.335006 -0.26458443
54297.75 15831.618 2.3372129 -0.25930879
54298.56 15831.067 2.3432979 -0.25562287
54299.38 15830.516 2.3545117 -0.25576708
54300.20 15829.965 2.3623136 -0.25006403
54301.01 15829.415 2.3761838 -0.24125259
54301.83 15828.864 2.3905829 -0.23699282
54302.64 15828.313 2.3964994 -0.24300022
54303.46 15827.762 2.4155361 -0.2451826
54304.28 15827.211 2.4418387 -0.24776634
54305.09 15826.660 2.4580554 -0.25651562
54305.91 15826.110 2.4780343 -0.27743204
54306.73 15825.559 2.4914423 -0.29531583
54307.54 15825.008 2.5018649 -0.32956319
54308.35 15824.457 2.4991296 -0.35926061
54309.17 15823.906 2.4863803 -0.39479633
54309.99 15823.356 2.4598435 -0.41545681
54310.80 15822.805 2.4308456 -0.43690039
54311.62 15822.254 2.4049152 -0.43488205
54312.43 15821.703 2.3875878 -0.43381041
54313.25 15821.152 2.3756916 -0.43164943
54314.07 15820.601 2.3597697 -0.42984112
54314.88 15820.051 2.3549153 -0.41961491
54315.70 15819.500 2.3434077 -0.42299635
54316.52 15818.949 2.3398713 -0.42149651
54317.33 15818.398 2.3327314 -0.41583837
54318.15 15817.847 2.3292648 -0.41445506
54318.97 15817.296 2.3244068 -0.40577621
54319.78 15816.746 2.3240141 -0.40744655
54320.59 15816.195 2.3213111 -0.40419334
54321.41 15815.644 2.3215232 -0.39739365
54322.23 15815.093 2.3147325 -0.39859069
54323.05 15814.542 2.3084178 -0.39329211
54323.86 15813.991 2.3099276 -0.39115935
54324.67 15813.441 2.3106161 -0.39053964
54325.49 15812.890 2.3088455 -0.38825527
54326.31 15812.339 2.3072064 -0.38945498
54327.13 15811.788 2.3045175 -0.38634343
54327.95 15811.237 2.306783 -0.38587186
54328.76 15810.686 2.3059258 -0.38570064
54329.58 15810.136 2.3038085 -0.38498749
54330.40 15809.585 2.3026148 -0.38085315
54331.22 15809.034 2.3029097 -0.37482411
54332.03 15808.483 2.297337 -0.37720559
54332.85 15807.932 2.3009854 -0.38056643
54333.67 15807.381 2.2983047 -0.372269
54334.48 15806.831 2.3038108 -0.37637935
54335.30 15806.280 2.301033 -0.36958161
54336.12 15805.729 2.2996139 -0.36842195
